Name;State;Notes;User;Tags;Created;Runtime;Sweep;__cached__setup_devices;adam_epsilon;data_dir;dataloader_drop_last;debug;do_eval;do_predict;do_train;eval_steps;evaluate_during_training;finetuning_iters;fp16;fp16_opt_level;gradient_accumulation_steps;learning_rate;local_rank;logging_dir;logging_first_step;logging_steps;max_grad_norm;max_seq_length;max_steps;model_name_or_path;no_cuda;num_train_epochs;output_dir;overwrite_output_dir;past_index;per_device_eval_batch_size;per_device_train_batch_size;per_gpu_train_batch_size;save_steps;seed;task_name;tpu_metrics_debug;warmup_steps;weight_decay;Training time;epoch;eval_acc;eval_acc_and_f1;eval_f1;eval_loss;finetuning_time;finetuning_time_list;inference_time;inference_time_list;loss;eval_corr;eval_mcc;eval_pearson;eval_spearmanr
dashing-sweep-25;finished;-;anna_korotkova;;2020-08-08T13:24:22.000Z;4739;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_13-24-24_anna-gpu;false;50;1;256;-1;albert-base-v1;false;1;/tmp/MRPC/;true;-1;8;8;;500;42;MRPC;false;0;0.01;;1;0.8406862745098039;0.8630239132690114;0.8853615520282188;0.3981471424739735;9.209.406.621.456.140;[980.8256976604462,920.9406621456146,921.7571952342988,927.7679374217988,956.2075016498566];0.31211304664611816;[0.4349236488342285,0.31824636459350586,0.32543015480041504,0.3232452869415283,0.3214876651763916,0.3500068187713623,0.3467826843261719,0.38234472274780273,0.33434438705444336,0.346904993057251,0.3295414447784424,0.314988374710083,0.31679320335388184,0.36844515800476074,0.3187403678894043,0.323991060256958,0.337573766708374,0.3487422466278076,0.385728120803833,0.31211304664611816,0.3912360668182373,0.31393909454345703,0.36534714698791504,0.3866286277770996,0.34597015380859375,0.3756272792816162,0.3631002902984619,0.3650312423706054,0.3594827651977539,0.5199639797210693,0.5170950889587402,0.407459020614624,0.45204687118530273,0.3605289459228515,0.3821289539337158,0.3174877166748047,0.379014253616333,0.37772607803344727,0.3521146774291992,0.35465121269226074,0.5164206027984619,0.31451869010925293,0.31501126289367676,0.3217182159423828,0.31527018547058105,0.3199460506439209,0.31389284133911133,0.31586766242980957,0.348677396774292,0.324737548828125,0.3286097049713135,0.4639253616333008,0.3279299736022949,0.33791470527648926,0.3332343101501465,0.4307851791381836,0.33899998664855957,0.5217444896697998,0.35351014137268066,0.5606188774108887,0.37431812286376953,0.37562036514282227,0.3386557102203369,0.39357876777648926,0.34211301803588867,0.4076669216156006,0.3627626895904541,0.3282759189605713,0.35343146324157715,0.375553846359253,0.42528796195983887,0.34693479537963867,0.3272438049316406,0.33427953720092773,0.3428061008453369,0.3260526657104492,0.32566022872924805,0.4310436248779297,0.4192626476287842,0.320629358291626,0.32311511039733887,0.3204474449157715,0.4650254249572754,0.4580864906311035,0.4589860439300537,0.4454479217529297,0.3495762348175049,0.3252227306365967,0.32776927947998047,0.3811185359954834,0.408721923828125,0.4772984981536865,0.3319361209869385,0.32935190200805664,0.4535219669342041,0.38361549377441406,0.37403368949890137,0.3966643810272217,0.4555253982543946,0.35925769805908203,0.3519566059112549,0.33828163146972656,0.4617183208465576,0.3844983577728271,0.35576391220092773,0.3600902557373047,0.4056694507598877,0.4455845355987549,0.35961270332336426,0.38425540924072266,0.43781542778015137,0.34372615814208984,0.3574559688568115,0.31798887252807617,0.34326624870300293,0.3452620506286621,0.3734729290008545,0.3282470703125,0.3980696201324463,0.4450793266296386,0.4133915901184082,0.324171781539917,0.36606812477111816,0.4537808895111084,0.400742769241333,0.3712491989135742,0.3834547996520996,0.3520650863647461,0.3490102291107178,0.3727536201477051,0.3575291633605957,0.3288595676422119,0.31413769721984863,0.3270680904388428,0.46927452087402344,0.35306668281555176,0.3466026782989502,0.33235883712768555,0.40991854667663574,0.4344940185546875,0.4017140865325928,0.3165004253387451,0.3128960132598877,0.313187837600708,0.3141517639160156,0.40267395973205566,0.4596529006958008,0.4203381538391114,0.35883593559265137,0.4522573947906494,0.4036376476287842,0.38118529319763184,0.39708971977233887];0.2984449204802513;;;;
rosy-sweep-24;finished;-;anna_korotkova;;2020-08-08T12:08:24.000Z;4555;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_12-08-25_anna-gpu;false;50;1;256;-1;roberta-base;false;1;/tmp/MRPC/;true;-1;8;32;;500;42;MRPC;false;0;0.01;;1;0.7990196078431373;0.8327345596218945;0.8664495114006515;0.4229495839453211;8.814.257.273.674.010;[932.5537436008452,908.965041399002,897.8415396213531,881.4257273674011,897.2687299251556];0.3047831058502197;[0.5100922584533691,0.34798169136047363,0.3726284503936768,0.4170877933502197,0.6374554634094238,0.6320359706878662,0.3573784828186035,0.36101365089416504,0.31614089012145996,0.328169584274292,0.33300328254699707,0.3099963665008545,0.32233691215515137,0.336519718170166,0.39878320693969727,0.3131728172302246,0.4612300395965576,0.36571455001831055,0.32584118843078613,0.35648179054260254,0.3998684883117676,0.3657104969024658,0.3968954086303711,0.36467957496643066,0.3717317581176758,0.55924391746521,0.38511204719543457,0.46607494354248047,0.3047831058502197,0.7227790355682373,0.34984850883483887,0.3936939239501953,0.3818891048431397,0.35033249855041504,0.3742649555206299,0.3798501491546631,0.38257694244384766,0.3630635738372803,0.3105463981628418,0.3449897766113281,0.3131246566772461,0.6340372562408447,0.5712363719940186,0.3640124797821045,0.38596653938293457,0.367952823638916,0.3937692642211914,0.3941030502319336,0.4571800231933594,0.32761430740356445,0.3717164993286133];0.4397511202096939;;;;
misunderstood-sweep-23;finished;-;anna_korotkova;;2020-08-08T10:37:33.000Z;5445;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_10-37-35_anna-gpu;false;50;1;256;-1;roberta-base;false;1;/tmp/MRPC/;true;-1;8;16;;500;42;MRPC;false;0;0.01;;1;0.875;0.8929973821989529;0.9109947643979056;0.35376328295644593;10.716.866.626.739.500;[1086.8111629486084,1071.6866626739502,1088.8695766925812,1074.728999376297,1086.595145702362];0.31082749366760254;[0.6564610004425049,0.3397953510284424,0.3202977180480957,0.3549778461456299,0.4138143062591553,0.45491695404052734,0.4707350730895996,0.35322117805480957,0.4343249797821045,0.37960147857666016,0.3753314018249512,0.3718979358673096,0.35707521438598633,0.3722217082977295,0.3648178577423096,0.3463129997253418,0.40096259117126465,0.7903907299041748,0.5061328411102295,0.3927023410797119,0.4307382106781006,0.357867956161499,0.4838590621948242,0.4099440574645996,0.4554111957550049,0.35565185546875,0.3367321491241455,0.31203651428222656,0.3520948886871338,0.3946056365966797,0.40605640411376953,0.3686635494232178,0.3353843688964844,0.376415491104126,0.3246951103210449,0.44353222846984863,0.3151407241821289,0.32206082344055176,0.3211977481842041,0.5265097618103027,0.31082749366760254,0.3115241527557373,0.31481432914733887,0.3958120346069336,0.42685437202453613,0.4764227867126465,0.3653132915496826,0.3154442310333252,0.3408057689666748,0.32058215141296387,0.3962945938110352,0.34235143661499023,0.34265565872192383,0.320021390914917,0.4154284000396729,0.3798041343688965,0.3715639114379883,0.3626711368560791,0.3991882801055908,0.34723567962646484,0.342897891998291,0.36500978469848633,0.5084373950958252,0.370976448059082,0.3438441753387451,0.3249359130859375,0.3638455867767334,0.33859682083129883,0.3528013229370117,0.3486611843109131,0.47814202308654785,0.3827238082885742,0.3699634075164795,0.3241584300994873,0.36190009117126465,0.4046285152435303,0.3710646629333496,0.3541278839111328,0.3638248443603515,0.34774327278137207,0.3390214443206787,0.3362135887145996,0.4926514625549317,0.5123374462127686,0.49257826805114746,0.40514302253723145,0.3409402370452881,0.41478967666625977,0.3906891345977783,0.5866575241088867,0.3987939357757568,0.35875678062438965,0.3327932357788086,0.3551802635192871,0.3937222957611084,0.3300163745880127,0.3671982288360596,0.33048009872436523,0.4206352233886719,0.39557600021362305,0.35825014114379883,0.33481907844543457];0.3770943188667297;;;;
soft-sweep-22;finished;-;anna_korotkova;;2020-08-08T08:50:46.000Z;6403;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_08-50-47_anna-gpu;false;50;1;256;-1;roberta-base;false;1;/tmp/MRPC/;true;-1;8;8;;500;42;MRPC;false;0;0.01;;1;0.8578431372549019;0.8799350821409644;0.902027027027027;0.35839055193697705;12.379.039.075.374.600;[1278.3519752025604,1276.990869283676,1285.996726512909,1237.9039075374603,1284.964164018631];0.30962252616882324;[0.4210968017578125,0.401233434677124,0.32607293128967285,0.3890571594238281,0.34011268615722656,0.3352785110473633,0.30962252616882324,0.32088327407836914,0.3160574436187744,0.43265628814697266,0.31670403480529785,0.31322240829467773,0.380892276763916,0.3355410099029541,0.34686994552612305,0.3131835460662842,0.3351857662200928,0.31046271324157715,0.3607606887817383,0.33085083961486816,0.3435971736907959,0.3493614196777344,0.40284204483032227,0.32218408584594727,0.3484764099121094,0.3339848518371582,0.322021484375,0.3194620609283447,0.3497200012207031,0.31738829612731934,0.33772969245910645,0.3283820152282715,0.3736145496368408,0.41578173637390137,0.37564539909362793,0.3426830768585205,0.3184504508972168,0.3228418827056885,0.3233776092529297,0.3205606937408447,0.32059335708618164,0.31387996673583984,0.3207583427429199,0.3258237838745117,0.3197188377380371,0.3151543140411377,0.34537649154663086,0.3172285556793213,0.3104391098022461,0.4330987930297851,0.3201327323913574,0.428149938583374,0.3609743118286133,0.34300732612609863,0.3668665885925293,0.3878676891326904,0.3677537441253662,0.3682608604431152,0.36098456382751465,0.3764469623565674,0.358245849609375,0.3380568027496338,0.36501526832580566,0.4553229808807373,0.367398738861084,0.43180418014526367,0.367243766784668,0.44306445121765137,0.34888768196105957,0.4249756336212158,0.5538754463195801,0.373776912689209,0.4873309135437012,0.35897135734558105,0.4086334705352783,0.3619008064270019,0.4412672519683838,0.3667612075805664,0.3210597038269043,0.3987240791320801,0.35706472396850586,0.4837353229522705,0.4034891128540039,0.4228863716125488,0.4057364463806152,0.3789160251617432,0.3989107608795166,0.34682536125183105,0.3280801773071289,0.38008952140808105,0.3351459503173828,0.38840484619140625,0.35758304595947266,0.4431159496307373,0.4738802909851074,0.4343183040618897,0.38519811630249023,0.4510955810546875,0.3458719253540039,0.4212236404418946,0.34908175468444824,0.3561568260192871,0.4982442855834961,0.4306652545928955,0.44081568717956543,0.42603158950805664,0.3954737186431885,0.44649672508239746,0.40482211112976074,0.35517048835754395,0.48023295402526855,0.3897957801818848,0.32033753395080566,0.3546719551086426,0.3873896598815918,0.4555227756500244,0.36575818061828613,0.38318371772766113,0.4017009735107422,0.43932151794433594,0.4093348979949951,0.4189164638519287,0.38030481338500977,0.313551664352417,0.41599440574646,0.37366461753845215,0.34441661834716797,0.3847317695617676,0.35149645805358887,0.3938558101654053,0.39777469635009766,0.31929779052734375,0.33423566818237305,0.3408472537994385,0.3543815612792969,0.35137248039245605,0.4415419101715088,0.3630304336547851,0.4521048069000244,0.40601587295532227,0.3818156719207764,0.36223626136779785,0.4075953960418701,0.37384629249572754,0.3182380199432373,0.3356809616088867,0.36521148681640625,0.36824774742126465,0.36160755157470703,0.3514704704284668,0.32940220832824707,0.3566172122955322,0.404982328414917];0.3684756357967854;;;;
fresh-sweep-21;finished;-;anna_korotkova;;2020-08-08T08:14:33.000Z;2167;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_08-14-34_anna-gpu;false;50;1;256;-1;distilbert-base-uncased;false;1;/tmp/MRPC/;true;-1;8;32;;500;42;MRPC;false;0;0.01;;1;0.7156862745098039;0.7715336134453781;0.8273809523809522;0.512785501632036;4.259.206.326.007.840;[441.5032286643982,425.9206326007843,427.983824968338,426.1440463066101,426.5668730735779];0.15126609802246094;[0.2589147090911865,0.1690075397491455,0.25708508491516113,0.15872502326965332,0.15314793586730957,0.1623225212097168,0.1534883975982666,0.15206146240234375,0.15518665313720703,0.1521284580230713,0.1556074619293213,0.17035150527954102,0.15404605865478516,0.15177440643310547,0.15364360809326172,0.15197467803955078,0.15172505378723145,0.15337204933166504,0.15179157257080078,0.1534280776977539,0.1523120403289795,0.16506052017211914,0.1523337364196777,0.1687319278717041,0.15201306343078613,0.15580177307128906,0.15154695510864258,0.15298104286193848,0.15561938285827637,0.15216779708862305,0.15174055099487305,0.15697216987609863,0.15154743194580078,0.15134096145629883,0.15328621864318848,0.15153074264526367,0.1522691249847412,0.15126609802246094,0.16330695152282715,0.15163040161132812,0.1543099880218506,0.16686391830444336,0.16421127319335938,0.15457510948181152,0.1717510223388672,0.15564441680908203,0.15642094612121582,0.15218830108642578,0.1521437168121338,0.15311026573181152,0.1578197479248047];0.4935675489902496;;;;
desert-sweep-20;finished;-;anna_korotkova;;2020-08-08T07:29:25.000Z;2706;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_07-29-26_anna-gpu;false;50;1;256;-1;distilbert-base-uncased;false;1;/tmp/MRPC/;true;-1;8;16;;500;42;MRPC;false;0;0.01;;1;0.8284313725490197;0.8550940646528882;0.8817567567567567;0.4091624106262245;5.311.328.055.858.610;[537.370034456253,531.5679433345795,531.1328055858612,538.8449373245239,547.4330568313599];0.149397611618042;[0.17061352729797363,0.15116500854492188,0.15124249458312988,0.15086984634399414,0.16633915901184082,0.15061068534851074,0.17513656616210938,0.19092321395874023,0.15030741691589355,0.15127015113830566,0.15066051483154297,0.19767212867736816,0.16009783744812012,0.15711092948913574,0.15306949615478516,0.15456247329711914,0.15106463432312012,0.1501936912536621,0.17496204376220703,0.16515302658081055,0.15077972412109375,0.17386651039123535,0.15095758438110352,0.1563875675201416,0.1522836685180664,0.1509382724761963,0.15083575248718262,0.1509850025177002,0.15837812423706055,0.15050911903381348,0.15070486068725586,0.15340447425842285,0.1551506519317627,0.15093493461608887,0.1525442600250244,0.1506822109222412,0.1514110565185547,0.16558313369750977,0.15137672424316406,0.16559863090515137,0.15453767776489258,0.15650129318237305,0.2746152877807617,0.15383458137512207,0.15032672882080078,0.1508185863494873,0.15223312377929688,0.15056157112121582,0.15808820724487305,0.15216398239135742,0.21760845184326172,0.3006174564361572,0.16829752922058103,0.15657591819763184,0.15445160865783691,0.208115816116333,0.29111623764038086,0.1542203426361084,0.15273332595825195,0.15147948265075684,0.15343904495239258,0.15262866020202637,0.15206336975097656,0.1510140895843506,0.1593925952911377,0.1519756317138672,0.15097808837890625,0.1513965129852295,0.1512134075164795,0.16498374938964844,0.20351791381835935,0.1900770664215088,0.1984105110168457,0.15214967727661133,0.149397611618042,0.1864798069000244,0.1635270118713379,0.15038251876831055,0.15092229843139648,0.15506935119628906,0.21033954620361328,0.1531820297241211,0.1693873405456543,0.15093612670898438,0.1529827117919922,0.15079140663146973,0.1557760238647461,0.15169882774353027,0.15782618522644043,0.15358638763427734,0.15145182609558103,0.15237045288085938,0.1528453826904297,0.152573823928833,0.15352463722229004,0.15430903434753418,0.15197372436523438,0.1733253002166748,0.17517805099487305,0.1535046100616455,0.15244579315185547,0.16972804069519043];0.3745520719885826;;;;
quiet-sweep-19;finished;-;anna_korotkova;;2020-08-08T06:36:57.000Z;3142;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_06-36-58_anna-gpu;false;50;1;256;-1;distilbert-base-uncased;false;1;/tmp/MRPC/;true;-1;8;8;;500;42;MRPC;false;0;0.01;;1;0.8406862745098039;0.8651648690036287;0.8896434634974534;0.36983711403958935;6.055.070.776.939.390;[605.5070776939392,628.776064157486,631.1559569835663,621.6871237754822,631.8649671077728];0.1472172737121582;[0.19337224960327148,0.149505615234375,0.15260720252990723,0.14882946014404297,0.15060186386108398,0.1553177833557129,0.156174898147583,0.24622654914855957,0.1650698184967041,0.15823125839233398,0.15373516082763672,0.14993715286254883,0.17176055908203125,0.14905953407287598,0.14991283416748047,0.1493358612060547,0.14867472648620603,0.15399670600891113,0.14881014823913574,0.15860867500305176,0.15664219856262207,0.15630340576171875,0.1496732234954834,0.15112805366516113,0.14945507049560547,0.14930057525634766,0.14964771270751953,0.1483922004699707,0.19390320777893064,0.1650853157043457,0.15412259101867676,0.1486032009124756,0.14969468116760254,0.1486501693725586,0.16548752784729004,0.2238328456878662,0.2100059986114502,0.25488853454589844,0.24364089965820312,0.24955296516418457,0.1730520725250244,0.16018152236938477,0.2540092468261719,0.1553211212158203,0.15342092514038086,0.1915595531463623,0.16510891914367676,0.15239691734313965,0.2821791172027588,0.24078774452209473,0.15891766548156738,0.1667652130126953,0.14803647994995117,0.1789870262145996,0.15211772918701172,0.15749478340148926,0.18258285522460935,0.14922714233398438,0.2506680488586426,0.15009212493896484,0.14957594871520996,0.17713284492492676,0.14965391159057617,0.14860916137695312,0.1492624282836914,0.14946746826171875,0.14907360076904297,0.1723532676696777,0.14898085594177246,0.16945743560791016,0.15130352973937988,0.14974713325500488,0.15531253814697266,0.14947032928466797,0.14931535720825195,0.15011024475097656,0.1666696071624756,0.1647491455078125,0.1502382755279541,0.15017318725585938,0.14902377128601074,0.1498410701751709,0.15247535705566406,0.19348978996276855,0.1531836986541748,0.17754912376403809,0.15134859085083008,0.15099120140075684,0.1844501495361328,0.14894509315490723,0.14959073066711426,0.1487412452697754,0.15014934539794922,0.17792558670043945,0.16135430335998535,0.15776395797729492,0.14949941635131836,0.14876389503479004,0.15004801750183103,0.15009212493896484,0.15133142471313477,0.1498887538909912,0.26590633392333984,0.31972360610961914,0.1786348819732666,0.15357112884521484,0.1582939624786377,0.2505950927734375,0.15009522438049316,0.14986753463745117,0.14989495277404785,0.15403270721435547,0.15785598754882812,0.1731162071228027,0.1520698070526123,0.14905548095703125,0.14812326431274414,0.18608880043029785,0.1485152244567871,0.14841794967651367,0.1582164764404297,0.14775466918945312,0.15183258056640625,0.16246414184570312,0.1472172737121582,0.14722824096679688,0.1489858627319336,0.14862370491027832,0.1639716625213623,0.16449379920959473,0.15518569946289062,0.1472327709197998,0.14953374862670898,0.14864659309387207,0.147796630859375,0.15366578102111816,0.16555070877075195,0.1489412784576416,0.14818286895751953,0.1506664752960205,0.16405963897705078,0.1621260643005371,0.15436458587646484,0.14757275581359863,0.1475694179534912,0.16707444190979004,0.1963927745819092,0.1568903923034668,0.14834189414978027,0.1495342254638672,0.18813395500183103,0.1830463409423828,0.17377185821533203];0.2998396387696266;;;;
iconic-sweep-18;finished;-;anna_korotkova;;2020-08-08T05:24:44.000Z;4326;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_05-24-45_anna-gpu;false;50;1;256;-1;bert-base-uncased;false;1;/tmp/MRPC/;true;-1;8;32;;500;42;MRPC;false;0;0.01;;1;0.7377450980392157;0.7864380343817033;0.835130970724191;0.519092079763319;8.394.763.326.644.890;[913.0384502410888,851.2987008094788,842.125049829483,839.4763326644897,848.2018618583679];0.3127861022949219;[0.4139070510864258,0.3397033214569092,0.3180069923400879,0.3176290988922119,0.36249709129333496,0.31679868698120117,0.4005274772644043,0.3794856071472168,0.4015543460845947,0.37845325469970703,0.3942596912384033,0.3590207099914551,0.38938021659851074,0.3538174629211426,0.36931419372558594,0.39151787757873535,0.4112107753753662,0.5599756240844727,0.37807440757751465,0.34285831451416016,0.3184792995452881,0.3531157970428467,0.3306269645690918,0.35994434356689453,0.3223145008087158,0.32933592796325684,0.3651387691497803,0.3243749141693115,0.3599398136138916,0.5061838626861572,0.3933587074279785,0.41604161262512207,0.4129669666290283,0.459566593170166,0.34940314292907715,0.4199707508087158,0.3188598155975342,0.368638277053833,0.31307244300842285,0.31356358528137207,0.3149092197418213,0.3127861022949219,0.3541688919067383,0.3591914176940918,0.35266590118408203,0.453425407409668,0.3808290958404541,0.3668560981750488,0.3435239791870117,0.41399431228637695,0.3934123516082764];0.5214599865674973;;;;
glad-sweep-17;finished;-;anna_korotkova;;2020-08-08T03:55:39.000Z;5341;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_03-55-40_anna-gpu;false;50;1;256;-1;bert-base-uncased;false;1;/tmp/MRPC/;true;-1;8;16;;500;42;MRPC;false;0;0.01;;1;0.8186274509803921;0.848657987785278;0.8786885245901639;0.4274387878237986;10.503.388.245.105.700;[1066.5992860794067,1050.3388245105743,1057.1968400478363,1055.3445205688477,1079.6584537029266];0.30478620529174805;[0.526857852935791,0.3370950222015381,0.32779550552368164,0.379549503326416,0.32251572608947754,0.3958570957183838,0.3839519023895264,0.3725297451019287,0.31235790252685547,0.3503422737121582,0.36921119689941406,0.31305384635925293,0.33327245712280273,0.322054386138916,0.3554956912994385,0.3806900978088379,0.30804920196533203,0.3648109436035156,0.33556413650512695,0.31839847564697266,0.4995908737182617,0.4753961563110352,0.4187777042388916,0.3829483985900879,0.3362720012664795,0.3091602325439453,0.3120405673980713,0.389033317565918,0.31810569763183594,0.30771541595458984,0.3985362052917481,0.30542612075805664,0.3080780506134033,0.3833892345428467,0.3524339199066162,0.3270375728607178,0.3050577640533447,0.304929256439209,0.3238089084625244,0.4983987808227539,0.3464090824127197,0.3197660446166992,0.4369945526123047,0.44105029106140137,0.32053685188293457,0.30901002883911133,0.5140640735626221,0.6839826107025146,0.3858466148376465,0.3909633159637451,0.3278181552886963,0.3684823513031006,0.37474560737609863,0.33991241455078125,0.3691205978393554,0.34442758560180664,0.37071895599365234,0.43710970878601074,0.4204933643341065,0.39412450790405273,0.34455251693725586,0.3504750728607178,0.5118632316589355,0.5852479934692383,0.4000875949859619,0.3974273204803467,0.41434288024902344,0.49009132385253906,0.36879920959472656,0.30986976623535156,0.3248860836029053,0.3497626781463623,0.416057825088501,0.30744266510009766,0.37830591201782227,0.3062622547149658,0.34071850776672363,0.3444516658782959,0.31385278701782227,0.30480027198791504,0.3462100028991699,0.5840415954589844,0.5888948440551758,0.33446717262268066,0.3612532615661621,0.30771541595458984,0.30478620529174805,0.4057228565216065,0.4380009174346924,0.60205078125,0.3671796321868897,0.3153095245361328,0.38710999488830566,0.34328508377075195,0.3736419677734375,0.3525378704071045,0.4455103874206543,0.3532285690307617,0.3655240535736084,0.3759784698486328,0.4205608367919922,0.3690764904022217];0.3973908230662346;;;;
gallant-sweep-16;finished;-;anna_korotkova;;2020-08-08T02:12:38.000Z;6177;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_02-12-39_anna-gpu;false;50;1;256;-1;bert-base-uncased;false;1;/tmp/MRPC/;true;-1;8;8;;500;42;MRPC;false;0;0.01;;1;0.8431372549019608;0.8676965735789266;0.8922558922558923;0.3835747551684286;12.117.417.860.031.100;[1211.7417860031128,1230.6359927654266,1245.4795513153076,1238.223866701126,1215.076273202896];0.309112548828125;[0.4862468242645264,0.377469539642334,0.3877677917480469,0.3537318706512451,0.4444465637207031,0.39037036895751953,0.3479137420654297,0.3163414001464844,0.35625457763671875,0.3153657913208008,0.3148987293243408,0.34723424911499023,0.31572484970092773,0.3167383670806885,0.35796427726745605,0.323758602142334,0.31541013717651367,0.3796658515930176,0.31606531143188477,0.3156740665435791,0.32146787643432617,0.3244349956512451,0.3151869773864746,0.3454599380493164,0.32155513763427734,0.3165242671966553,0.34936976432800293,0.317136287689209,0.39742588996887207,0.3668050765991211,0.4851305484771729,0.3891572952270508,0.34650278091430664,0.315138578414917,0.34150218963623047,0.34304332733154297,0.353513240814209,0.3693978786468506,0.3744080066680908,0.3144712448120117,0.31737661361694336,0.3163485527038574,0.3176395893096924,0.3177788257598877,0.32186341285705566,0.31509852409362793,0.31418275833129883,0.46898770332336426,0.3308286666870117,0.3818178176879883,0.4448528289794922,0.4642355442047119,0.4673974514007568,0.39543938636779785,0.38025832176208496,0.35010337829589844,0.4075741767883301,0.3761396408081054,0.4235191345214844,0.3669035434722901,0.3944103717803955,0.3187732696533203,0.46152186393737793,0.4177768230438232,0.3359518051147461,0.3965568542480469,0.4248843193054199,0.3821682929992676,0.3126518726348877,0.41619277000427246,0.3102142810821533,0.3515491485595703,0.39777469635009766,0.339003324508667,0.3494446277618408,0.3623087406158447,0.3493983745574951,0.35181403160095215,0.3594841957092285,0.33544373512268066,0.4038050174713135,0.3673391342163086,0.3705823421478271,0.34697532653808594,0.3137631416320801,0.31960272789001465,0.31505346298217773,0.37747883796691895,0.3943383693695069,0.37221312522888184,0.36451053619384766,0.414982795715332,0.3189866542816162,0.41926097869873047,0.3902416229248047,0.3966376781463623,0.35864901542663574,0.34659504890441895,0.3728146553039551,0.3526492118835449,0.4518442153930664,0.3489260673522949,0.46625685691833496,0.328510046005249,0.34552931785583496,0.4032158851623535,0.3311030864715576,0.3245983123779297,0.32736945152282715,0.3393580913543701,0.34078097343444824,0.3364865779876709,0.3538804054260254,0.3277115821838379,0.32239842414855957,0.336270809173584,0.3312094211578369,0.33785080909729004,0.3117201328277588,0.3141915798187256,0.3356621265411377,0.3221135139465332,0.3218085765838623,0.312131404876709,0.3245377540588379,0.3186066150665283,0.34421873092651367,0.3333308696746826,0.3394629955291748,0.33787989616394043,0.39884233474731445,0.3237762451171875,0.4485037326812744,0.3699707984924317,0.309112548828125,0.320789098739624,0.30961155891418457,0.3653583526611328,0.4231679439544678,0.4131932258605957,0.31275415420532227,0.3785381317138672,0.4116051197052002,0.32651400566101074,0.43969082832336426,0.3596370220184326,0.4016690254211426,0.436582088470459,0.3966493606567383,0.409714937210083,0.4670274257659912,0.3185560703277588,0.3205530643463135];0.3959913900494575;;;;
lemon-sweep-15;finished;-;anna_korotkova;;2020-08-08T00:42:20.000Z;5414;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug08_00-42-22_anna-gpu;false;50;1;128;-1;xlnet-base-cased;false;1;/tmp/MRPC/;true;-1;8;32;;500;42;MRPC;false;0;0.01;;1;0.8161764705882353;0.8458991805677494;0.8756218905472636;0.3819031009048808;10.441.854.763.031.000;[1149.114274263382,1069.2600746154783,1065.7183675765991,1044.1854763031006,1050.5150437355042];0.33567094802856445;[0.483201265335083,0.4280660152435303,0.38810110092163086,0.4185757637023926,0.3840644359588623,0.3742666244506836,0.4107227325439453,0.33567094802856445,0.4027903079986572,0.3915781974792481,0.3826632499694824,0.46405839920043945,0.5835282802581787,0.4297926425933838,0.4203782081604004,0.4465210437774658,0.4228518009185791,0.3657779693603515,0.4270541667938232,0.4687478542327881,0.4241938591003418,0.3489036560058594,0.39298295974731445,0.40160107612609863,0.3582010269165039,0.34375476837158203,0.3877465724945069,0.4497892856597901,0.36661219596862793,0.3932664394378662,0.38504719734191895,0.4010648727416992,0.3938872814178467,0.3759796619415283,0.36927127838134766,0.4172043800354004,0.8291151523590088,0.55545973777771,0.5030558109283447,0.4758439064025879,0.4492833614349365,0.586402416229248,0.4636421203613281,0.3671340942382813,0.3679652214050293,0.4135572910308838,0.4488370418548584,0.4609265327453614,0.3679196834564209,0.42118382453918457,0.5209169387817383];0.39879212707281114;;;;
