"Name","State","Notes","User","Tags","Created","Runtime","Sweep","__cached__setup_devices","adam_epsilon","data_dir","dataloader_drop_last","debug","do_eval","do_predict","do_train","eval_steps","evaluate_during_training","finetuning_iters","fp16","fp16_opt_level","gradient_accumulation_steps","learning_rate","local_rank","logging_dir","logging_first_step","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","no_cuda","num_train_epochs","output_dir","overwrite_output_dir","past_index","per_device_eval_batch_size","per_device_train_batch_size","per_gpu_train_batch_size","save_steps","seed","task_name","tpu_metrics_debug","warmup_steps","weight_decay","Training time","epoch","eval_acc","eval_acc_and_f1","eval_corr","eval_f1","eval_loss","eval_mcc","eval_pearson","eval_spearmanr","finetuning_time","finetuning_time_list","inference_time","inference_time_list","loss"
"twilight-sweep-10","finished","-","anna_korotkova","","2020-07-28T14:52:28.000Z","537","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_14-52-30_anna-gpu","false","50","1","128","-1","albert-base-v1","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.4507042253521127","","","","0.6920998758739896","","","","103.48025608062744","[107.38285326957704,104.68795466423036,105.72316837310792,104.76289343833923,103.48025608062744]","0.1841897964477539","[0.33734130859375,0.2129209041595459,0.2134559154510498,0.19025683403015137,0.20713233947753903,0.2100050449371338,0.19083595275878903,0.1893477439880371,0.1841897964477539]","0.6883441054821015"
"ethereal-sweep-9","finished","-","anna_korotkova","","2020-07-28T14:45:07.000Z","437","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_14-45-09_anna-gpu","false","50","1","128","-1","roberta-base","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.5211267605633803","","","","0.6932990617222257","","","","79.55417585372925","[92.26348304748537,79.55417585372925,81.34559345245361,81.97922205924988,82.69053888320923]","0.1902937889099121","[0.3343203067779541,0.3545377254486084,0.1902937889099121,0.1992323398590088,0.19224166870117188,0.1923232078552246,0.2193777561187744,0.2285459041595459,0.2144162654876709]","0.2775961256027222"
"earthy-sweep-8","finished","-","anna_korotkova","","2020-07-28T14:36:48.000Z","493","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_14-36-49_anna-gpu","false","50","1","128","-1","roberta-base","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6923414534992642","","","","92.10908031463624","[98.91655254364014,92.10908031463624,96.38672924041748,92.23944592475893,94.95434761047365]","0.20533514022827148","[0.43711185455322266,0.2455306053161621,0.3090782165527344,0.2198026180267334,0.20810246467590332,0.31749844551086426,0.20533514022827148,0.20706892013549805,0.2204911708831787]","0.556094343662262"
"apricot-sweep-7","finished","-","anna_korotkova","","2020-07-28T14:25:52.000Z","651","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_14-25-54_anna-gpu","false","50","1","128","-1","roberta-base","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.43661971830985913","","","","0.6960329678323534","","","","122.11936092376708","[139.42968034744263,127.18180322647096,122.18280220031738,122.5513219833374,122.11936092376708]","0.18780183792114255","[0.43239784240722656,0.23497557640075684,0.1971230506896973,0.18780183792114255,0.20542621612548828,0.2873215675354004,0.21248245239257812,0.24462342262268064,0.2794206142425537]","0.7103663909435273"
"cosmic-sweep-6","finished","-","anna_korotkova","","2020-07-28T14:22:04.000Z","223","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_14-22-05_anna-gpu","false","50","1","128","-1","distilbert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.4084507042253521","","","","0.6937999659114413","","","","40.28652381896973","[44.831969022750854,41.752259254455566,40.28652381896973,41.18200325965881,42.48420476913452]","0.09067010879516602","[0.19568324089050293,0.16917037963867188,0.09557318687438963,0.0945589542388916,0.17107248306274414,0.10523509979248048,0.1109483242034912,0.1387169361114502,0.09067010879516602]","0.275855553150177"
"dashing-sweep-5","finished","-","anna_korotkova","","2020-07-28T14:17:44.000Z","258","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_14-17-46_anna-gpu","false","50","1","128","-1","distilbert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.4788732394366197","","","","0.6979788608021207","","","","47.96502637863159","[50.2064061164856,48.5380482673645,49.271745920181274,47.96502637863159,49.83042526245117]","0.0948801040649414","[0.21439218521118164,0.17200469970703125,0.12058353424072266,0.0950167179107666,0.0948801040649414,0.0962834358215332,0.14626622200012207,0.1016993522644043,0.1083822250366211]","0.5543607568740845"
"fluent-sweep-4","finished","-","anna_korotkova","","2020-07-28T14:11:57.000Z","342","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_14-11-58_anna-gpu","false","50","1","128","-1","distilbert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.4225352112676056","","","","0.6955332689815097","","","","64.2813446521759","[69.45102095603943,66.34628200531006,64.2813446521759,64.79688358306885,65.18360090255737]","0.12338781356811523","[0.278977632522583,0.16187429428100586,0.12562084197998047,0.1250317096710205,0.1942849159240723,0.12338781356811523,0.14962005615234375,0.13182878494262695,0.16525673866271973]","0.6923468804359436"
"bright-sweep-3","finished","-","anna_korotkova","","2020-07-28T14:04:35.000Z","436","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_14-04-36_anna-gpu","false","50","1","128","-1","bert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.4788732394366197","","","","0.688650045129988","","","","79.49050545692444","[88.04618048667908,85.62868285179138,83.65387606620789,79.49050545692444,82.79830980300903]","0.18885493278503415","[0.3756215572357178,0.28402090072631836,0.28844714164733887,0.32256627082824707,0.18885493278503415,0.19517040252685547,0.22862792015075684,0.2274935245513916,0.2348155975341797]","0.27617415428161624"
"neat-sweep-2","finished","-","anna_korotkova","","2020-07-28T13:55:25.000Z","546","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_13-55-26_anna-gpu","false","50","1","128","-1","bert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","16","","500","42","WNLI","false","0","0.01","","1","0.5070422535211268","","","","0.6925967865520053","","","","102.65933918952942","[112.70816135406494,102.65933918952942,106.62096548080444,103.591561794281,104.81873655319214]","0.19884705543518064","[0.3354825973510742,0.19884705543518064,0.21853327751159668,0.2278292179107666,0.22506356239318848,0.19966626167297363,0.2165813446044922,0.22684550285339355,0.20843148231506348]","0.5592826104164124"
"resilient-sweep-1","finished","-","anna_korotkova","","2020-07-28T13:44:41.000Z","641","b4z6kgap","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","5","false","O1","1","0.00002","-1","runs/Jul28_13-44-42_anna-gpu","false","50","1","128","-1","bert-base-uncased","false","1","/tmp/WNLI/","true","-1","8","8","","500","42","WNLI","false","0","0.01","","1","0.5352112676056338","","","","0.6916367875205146","","","","117.94156408309937","[137.57607507705688,125.0496382713318,117.94156408309937,123.42336511611938,122.40675711631776]","0.1820082664489746","[0.2418661117553711,0.1969470977783203,0.24369120597839355,0.19457030296325684,0.191051721572876,0.22062230110168457,0.19225502014160156,0.18972015380859375,0.1820082664489746]","0.690756676197052"
